ASV_ID	arc_eval	bac_eval	euk_eval	mito_eval	eval_method
09be2facb0fa45a524ddcb641eff82ef	1e-34	1.3e-54	NA	NA	barrnap:0.9
09c6ce732e402c75e86520d74f94521c	3.4e-29	1.7e-57	NA	NA	barrnap:0.9
09c80699799459fd01b92f862ccb6ff3	1.2e-26	1.5e-53	NA	NA	barrnap:0.9
09d4f302ed6501d8d82eba42e45c9530	9.5e-31	1.1e-58	NA	NA	barrnap:0.9
09dca18ea551ce03f355fb8d94221d5b	1.4e-28	5.5e-53	NA	NA	barrnap:0.9
09dd71fd97cc043af10f10eaa8105c80	9.4e-32	6.7e-49	NA	NA	barrnap:0.9
09f1f6d50750400da1f7790bca8fc0ab	1.5e-35	3.3e-59	NA	NA	barrnap:0.9
0a0a1c29314c3ea23335034787e166db	4.9e-30	8.1e-54	NA	NA	barrnap:0.9
0a212e2a75b4614df1cfdcb740749814	4.4e-29	2.4e-54	NA	NA	barrnap:0.9
0a222e74209350c7971eee7e24468212	1e-31	3.4e-53	NA	NA	barrnap:0.9
0a27f6c50bcb2110701b14fd2dde3b44	1.2e-32	2.5e-50	NA	NA	barrnap:0.9
0a4db34aa4c62b23414dfad2c060acb4	5.6e-33	4.6e-56	NA	NA	barrnap:0.9
0a4ed402dd73e7f10d0f88f20a4ffdb7	5.2e-31	1.9e-54	NA	NA	barrnap:0.9
0a59b67b0d7df9aa4b75a30ca5975228	6.7e-34	3.9e-52	NA	NA	barrnap:0.9
0a5c58eb1eaa1fb5a26d480f9b219358	5.4e-32	1e-57	NA	NA	barrnap:0.9
0a6568c0d3fd170e8668348dd4164200	3.7e-32	2.3e-49	NA	NA	barrnap:0.9
0a6640494291f70b81f5dfdbbd6ea76c	2.4e-31	5.2e-56	NA	NA	barrnap:0.9
0a665bc8ac1fb44cbb25ea6dfd7a3bfe	6e-32	1.5e-47	NA	NA	barrnap:0.9
0a70b72e1965bec9f218bd27a86fb3c0	1.1e-33	2.3e-54	NA	NA	barrnap:0.9
0a72347f67cd34111736302c674b67e9	5.9e-37	8.2e-59	NA	NA	barrnap:0.9
0a74d652dd84b18e3a119e94afed7cce	5.1e-35	6.5e-61	NA	NA	barrnap:0.9
0a79127b494a8f29a5ee04d413e140ae	1.4e-33	1.7e-53	NA	NA	barrnap:0.9
0a7e747db958982e0b742f54b9f5b6ed	8.4e-30	1.4e-54	NA	NA	barrnap:0.9
0a7faf93ffaede8900556133906ba9c6	6.7e-35	2.7e-57	NA	NA	barrnap:0.9
0a80c5bf97399a51541aab122b40f994	8.3e-32	4.7e-57	NA	NA	barrnap:0.9
0a824abab39bf076111a27f9343408c8	2e-31	2.4e-53	NA	NA	barrnap:0.9
0a95d5352137b1d624241508a0d82e9e	7e-33	8e-51	NA	NA	barrnap:0.9
0a98e5e90520c70d839f4ca4c0aea143	9.1e-35	5.2e-54	NA	NA	barrnap:0.9
0aacf6c430b5d7ba428ea803c9ec6d6e	3.1e-24	2.9e-51	NA	NA	barrnap:0.9
0ac95d8617617eb23f25896d583ca06f	1.4e-36	2.2e-52	NA	NA	barrnap:0.9
0ad039e3b8d643867f7b3aede0f49739	4.4e-32	5.9e-51	NA	NA	barrnap:0.9
0ad967b5a4141976f4a34f5c38e9f2a6	1.4e-28	1.3e-46	NA	NA	barrnap:0.9
0ade24fc6dbd966b53ceda5e315474ba	3.3e-29	5.7e-49	NA	NA	barrnap:0.9
0ae41a22d9eba0c9321004c8be359a6e	1.4e-24	2.6e-45	NA	NA	barrnap:0.9
0ae6085aac692d41630e68d7b9b0bbd5	3.3e-31	7.1e-50	NA	NA	barrnap:0.9
0aefa5d58e21b61a9dc236a3484878c5	2.8e-28	4.7e-49	NA	NA	barrnap:0.9
0af515085d114cb0649a52ca4d118c87	6.5e-29	5.4e-45	NA	NA	barrnap:0.9
0afb58b5b71c7386ada5f7be16f4d492	2.7e-33	9.9e-51	NA	NA	barrnap:0.9
0afeb3cf80b0c259539635a1e54c6b01	9.8e-31	6.6e-55	NA	NA	barrnap:0.9
0b06c87d8baeca781c5cbfa15c38d179	3.8e-32	2.5e-58	NA	NA	barrnap:0.9
0b0d30fa16411d27b6a8707c06a65e17	1e-33	1.4e-52	NA	NA	barrnap:0.9
0b2dbbd60e63d05ced6fa93945a01a20	2.6e-29	6.7e-47	NA	NA	barrnap:0.9
0b3a282cb7c956e5660bce464f1f3bdd	4.3e-32	7.5e-56	NA	NA	barrnap:0.9
0b3aab0f8b0bb78020862b1ae4ae0a3d	3.8e-29	6.7e-57	NA	NA	barrnap:0.9
0b3fd343d0a002b78f31a083278c5126	2.4e-22	4.8e-43	NA	NA	barrnap:0.9
0b534487d3cf7bb0221cae5cb1a5d9e9	3.2e-33	3.6e-53	NA	NA	barrnap:0.9
0b6191a94d510b64ccdd8bcc5aefddc8	4.1e-36	2.7e-60	NA	NA	barrnap:0.9
0b6b13bd209a5e37c55f7be85b94a3fd	8.3e-28	2.1e-52	NA	NA	barrnap:0.9
0b6b5227dac6118f9671a90d87e44c16	3.9e-40	2.4e-52	NA	NA	barrnap:0.9
0b6c457a26970e85ce0c8f1d0462ade1	1e-29	4.7e-56	NA	NA	barrnap:0.9
0b6cf0aa9ea2ae055d3b612b66ed498e	8.5e-30	4.5e-47	NA	NA	barrnap:0.9
0b701e267da7301735cd7b46b5c0e89f	9.6e-34	2.3e-53	NA	NA	barrnap:0.9
0b70cf5b073712e214da3d4c7571422c	9.1e-32	2.3e-58	NA	NA	barrnap:0.9
0b7d3acf2ee3806cf23999871101981c	1.1e-33	5.4e-55	NA	NA	barrnap:0.9
0b7e00927f5e275dd3fa45ec5717b86d	1.3e-35	2.5e-48	NA	NA	barrnap:0.9
0b9010f2de6e05023d44e038233f8666	2.8e-33	1.2e-59	NA	NA	barrnap:0.9
0b96dfb23801eb36df1b3b5183de46cf	2.3e-33	8.3e-51	NA	NA	barrnap:0.9
0b9b77bd169550e857422db0bb0f4ec2	2.7e-32	1.5e-52	NA	NA	barrnap:0.9
0ba63f1b8dbef4142b5ac88aedf3b0f0	6.2e-30	2.6e-49	NA	NA	barrnap:0.9
0bb2ebc158f9d1533f0cb7de2f6c7501	1.1e-32	3e-53	NA	NA	barrnap:0.9
0bb9f7c61ee2469b19079f28e23f9093	2e-28	3.8e-46	NA	NA	barrnap:0.9
0bbb2b187e9eabfb25f088127507d790	8.8e-32	4.2e-52	NA	NA	barrnap:0.9
0bc9bd289c3b3823bbf6ac511f562629	2.3e-33	2.5e-58	NA	NA	barrnap:0.9
0bd490ca701be96b90dd873f249c1c7e	7.7e-27	1.2e-50	NA	NA	barrnap:0.9
0bdff0b1f4a982e30e2738a3edda82c2	3.9e-31	3.2e-49	NA	NA	barrnap:0.9
0beecc11975029f6f9e5224b05e321bd	1.2e-27	4.7e-53	NA	NA	barrnap:0.9
0bf83a2a8915e5b45389f1391aecc09b	1.2e-26	5.3e-51	NA	NA	barrnap:0.9
0bfad447f1e3bcfce7fe9c7ab0e4daf3	5.2e-28	5.9e-53	NA	NA	barrnap:0.9
0c010dda19ae2343a4db5fdbb7f4b2e7	8e-28	1.2e-50	NA	NA	barrnap:0.9
0c14ca8f6ca39c3e29cf0e35ddb7f7e7	1.6e-28	4.2e-49	NA	NA	barrnap:0.9
0c1755599da833c370ef67b42ef50732	2.1e-27	2.1e-48	NA	NA	barrnap:0.9
0c1b0ec65ff698e0c516fc870c17c925	3.5e-34	1.8e-52	NA	NA	barrnap:0.9
0c27bcf56be81468c7b7af34db030f8e	3.2e-32	2.1e-47	NA	NA	barrnap:0.9
0c2c5048e400cb1ecf41ccaf72be26a8	2.1e-29	8.4e-53	NA	NA	barrnap:0.9
0c323d751263398e8cc4bbe21b18323a	3.7e-35	2.4e-54	NA	NA	barrnap:0.9
0c45bc5b9711ddfecb6eda9699bc3adc	4.5e-33	1.4e-56	NA	NA	barrnap:0.9
0c46988bb950e4219c6a79252faf4057	1.9e-29	5.5e-51	NA	NA	barrnap:0.9
0c53aa137468eac8b64f91400a60a381	7.1e-29	6e-49	NA	NA	barrnap:0.9
0c58b4b8cd0c537b97a8fe52b76aa294	7.2e-28	3.2e-51	NA	NA	barrnap:0.9
0c5b633e0820fdce908afb69f52b7570	1.3e-25	6.3e-51	NA	NA	barrnap:0.9
0c7006f79d7ba9e4b9203e5b22c3c363	4.9e-29	3.5e-48	NA	NA	barrnap:0.9
0c7e7a4a99e788480eb87b2c2b247565	7.9e-28	9e-52	NA	NA	barrnap:0.9
0c7eb94f2e30970b807aa4ed8f7b0570	3.5e-30	1e-46	NA	NA	barrnap:0.9
0c8e60cfd5970c3304a2ed45c15ed625	5.5e-26	2.2e-50	NA	NA	barrnap:0.9
0c955026f95646e60ea2f98b0b79fca2	1.2e-31	1.2e-48	NA	NA	barrnap:0.9
0c98afa3841f921a20ae2a9728dbd3a2	1.6e-34	5.5e-54	NA	NA	barrnap:0.9
0c9a28bfd297ba5c11233bdd354ebe0f	4.4e-26	5e-52	NA	NA	barrnap:0.9
0ca8b3919c5eedde4c649959eb3eae36	4.7e-29	6.4e-49	NA	NA	barrnap:0.9
0ca8b7085a18f779d0766baaafd031d6	2.2e-35	1.5e-50	NA	NA	barrnap:0.9
0cb32764cb48d2d47f959ac2aaef580a	1.2e-29	2.8e-47	NA	NA	barrnap:0.9
0cb8a59e285a3d9b7864e89c4b282d56	2.9e-29	1.3e-55	NA	NA	barrnap:0.9
0cba0ac98c128543a380aa611d370bf9	6.2e-37	1.1e-58	NA	NA	barrnap:0.9
0cbd2683a218c20f409d85cf640c74a5	9.4e-29	5.3e-48	NA	NA	barrnap:0.9
0cc833262fed729b20e6fe2612780234	2e-28	5.2e-52	NA	NA	barrnap:0.9
0cca6dbd32e82e541784c4b913b11aa8	3e-35	6.5e-60	NA	NA	barrnap:0.9
0ccbc365aef436c1713a109d0043e40f	4.6e-27	2.3e-50	NA	NA	barrnap:0.9
0ccc9333a389583d8c0ffc5eef93fb2c	2.8e-33	4.4e-53	NA	NA	barrnap:0.9
0cd1b00e968a4295c96907738046019d	3.9e-12	5.4e-24	NA	NA	barrnap:0.9
0cd3509fdb6508990d173c6d90fa1b08	8.8e-29	1.2e-55	NA	NA	barrnap:0.9
0cd47dfa8134ff39b6f2286684a9caa3	5.3e-35	2.3e-50	NA	NA	barrnap:0.9
0cdb740361ec5f3b1256f2d68390ff2a	3.6e-30	2e-47	NA	NA	barrnap:0.9
0ce2c2af10eacd1a773cc79f406b25f3	7.2e-34	1.6e-53	NA	NA	barrnap:0.9
0cf453345dfcf310cf65787a9d044a10	6.1e-36	3.5e-59	NA	NA	barrnap:0.9
0cf841cdbb81328f6f0c1e8e043fc424	6.6e-30	4.8e-57	NA	NA	barrnap:0.9
0cfe0e47d5e3b81f8445343b82bc6323	2.3e-32	1.4e-60	NA	NA	barrnap:0.9
0d0b649ef32dd447f8b81d1b95109bad	4.6e-28	5.4e-53	NA	NA	barrnap:0.9
0d23e237340d97480c8abac06b4d2835	2.7e-27	1.7e-49	NA	NA	barrnap:0.9
0d26c88c4939109d6859b562f8b4d1d0	3.1e-30	1.9e-52	NA	NA	barrnap:0.9
0d33ed62f158f03cb33f823dd874de9a	6.4e-30	2.8e-58	NA	NA	barrnap:0.9
0d3bc46303936e97bf7cadf09ab8ccf6	2.8e-33	5e-53	NA	NA	barrnap:0.9
0d3c0d238fa0ea994bf9eb26301afab3	2.6e-28	1.1e-51	NA	NA	barrnap:0.9
0d5654bb05eca75aec702481f7b5853f	2.9e-31	2.3e-52	NA	NA	barrnap:0.9
0d5e450521b5031cf7febddd935c0d47	1.6e-18	7.1e-37	NA	NA	barrnap:0.9
0d7058f0e62808164823cb545e6f53d2	8.2e-34	4.5e-56	NA	NA	barrnap:0.9
0d746c8c0567328f3a2b18fa481eb595	6.7e-31	6.1e-48	NA	NA	barrnap:0.9
0d7b20383cc58b5f7286d2c8f03893bb	4.6e-34	2.8e-53	NA	NA	barrnap:0.9
0d7ef2f3a56617e4f5da32dd9cb8ed07	1.2e-32	5.4e-51	NA	NA	barrnap:0.9
0d816672043834385b32b860705e34a8	3.3e-28	6.5e-50	NA	NA	barrnap:0.9
0d8179ac05062d7783dbb6d76615cbe1	5.8e-27	8.9e-47	NA	NA	barrnap:0.9
0d8657983646ef4d124bc9af3c9b7be3	3.2e-32	2.3e-52	NA	NA	barrnap:0.9
0d88c5effdae3f76beaff34702ee1e86	5.9e-26	7.4e-55	NA	NA	barrnap:0.9
0d973d589d1ef5c378edf509e419ce64	5.9e-31	1.2e-50	NA	NA	barrnap:0.9
0da1a19ad19db69247b117b22729b664	2e-27	2.7e-56	NA	NA	barrnap:0.9
0da39201da52070e969e9c72e5d43561	5.2e-29	9e-51	NA	NA	barrnap:0.9
0da7c4c314e145a12d2f6ce34f832598	3.7e-32	2.9e-57	NA	NA	barrnap:0.9
0db4328946944af8e410829a27415e30	6.1e-32	3.9e-58	NA	NA	barrnap:0.9
0dba1dee540d489bce27db4f0358ee3b	3.6e-30	2.3e-55	NA	NA	barrnap:0.9
0dc0d86d9cb1cb7a9de4c01133d924f7	6.7e-33	5.3e-51	NA	NA	barrnap:0.9
0dc955f49f9389620035f349034dfbed	5.4e-28	2.3e-47	NA	NA	barrnap:0.9
0dcc1b92d486856288d8a0d299256946	2.1e-28	2.5e-53	NA	NA	barrnap:0.9
0dceebe9153beca9e792dab6e3984687	6.6e-35	5.4e-48	NA	NA	barrnap:0.9
0ddd334365a20e66f7b0ecb2a6615e27	1.1e-27	5e-43	NA	NA	barrnap:0.9
0dea97593e05274dff1dc1e7de60e951	4.5e-29	4.7e-56	NA	NA	barrnap:0.9
0deceb9113ba79feff0a2239ba800568	1.6e-33	3.9e-60	NA	NA	barrnap:0.9
0df718198f4258c4e249a52261a6ae07	9e-32	8.6e-49	NA	NA	barrnap:0.9
0df8601ce1327a819420e72274990c25	8.3e-30	3.3e-56	NA	NA	barrnap:0.9
0e011c3112d783c4ccf51886c8fab421	1.6e-34	6.4e-55	NA	NA	barrnap:0.9
0e02e2a821516312874c72a400632e1d	3.6e-34	2.5e-51	NA	NA	barrnap:0.9
0e12cc7809da6d5cbc3b66ee794b8642	3.1e-34	6.2e-57	NA	NA	barrnap:0.9
0e12ce90a8a8a45784544c9bf1bd3831	5.7e-24	1.8e-43	NA	NA	barrnap:0.9
0e1d317b5348b72b990e1637c288fc0a	3.1e-30	6.4e-50	NA	NA	barrnap:0.9
0e2186b065929024453e8a012f94b6a2	2.9e-33	1.3e-51	NA	NA	barrnap:0.9
0e24dff2aeb972c05c04e1519c19bef0	9e-34	2.7e-60	NA	NA	barrnap:0.9
0e256c473df223c5006e0d8b118ce056	2.2e-29	1.5e-51	NA	NA	barrnap:0.9
0e2e8d7ba3fe43021f87365c8b1d0be0	1e-07	1.9e-19	NA	NA	barrnap:0.9
0e4c20eab17cb4ea6ae55cb70eac66c1	1.2e-24	1.3e-51	NA	NA	barrnap:0.9
0e4f6b62e7de72cf22430eacff14ff20	2.6e-29	8.6e-51	NA	NA	barrnap:0.9
0e52e701281617c7c253d8a2a7802315	6.9e-26	9.4e-52	NA	NA	barrnap:0.9
0e7734da1f61c5cf4480cfad3a0c539e	8.9e-31	4.8e-47	NA	NA	barrnap:0.9
0e7d785651341dcf5e677eb692780f38	1.2e-33	4.1e-57	NA	NA	barrnap:0.9
0e8302d1b1dabf790c896d899ef1e436	3.4e-27	9.7e-55	NA	NA	barrnap:0.9
0e8cc776e48c9fb174c3498096b4415b	5.9e-34	2.8e-53	NA	NA	barrnap:0.9
0e8d938dcf4c80005cefcaaf40a1d052	4.1e-28	1.1e-53	NA	NA	barrnap:0.9
0e93e6540922242ec04f87ead504250d	1.2e-32	1.8e-50	NA	NA	barrnap:0.9
0e95854be9a791254fd8d3e01bd3ee05	5.1e-31	4e-55	NA	NA	barrnap:0.9
0ea67e63a1e81f2ba717b6c738bcfb0d	5.8e-34	1.4e-50	NA	NA	barrnap:0.9
0ea6ea720f7d53e6c01683cb52653937	6.1e-26	4.3e-50	NA	NA	barrnap:0.9
0ebac73b385b18592ead465af335d191	5.6e-34	7.4e-54	NA	NA	barrnap:0.9
0ebd4f7cf7af936e296e13ad8312914f	2.1e-32	3.1e-51	NA	NA	barrnap:0.9
0ebe5ac22923474589f15efc40c5a87f	4.7e-33	1.6e-58	NA	NA	barrnap:0.9
0ebf91bcb626b4d41d672257d5c4d9a0	7.8e-33	2e-53	NA	NA	barrnap:0.9
0ec524eeb96e273cddcd301ddd153b17	2e-34	9.7e-49	NA	NA	barrnap:0.9
0ec9067b8409d6c33cbe852a660b74b4	3e-31	5.7e-52	NA	NA	barrnap:0.9
0ec9c1ee834edb37757231e6c724ce15	9.3e-28	3.7e-49	NA	NA	barrnap:0.9
0ed16f8a7f761abec4857e961bdc1081	8.7e-29	6.7e-56	NA	NA	barrnap:0.9
0ed81acf14cba77d29062ed00b5cd0af	2e-29	1.8e-52	NA	NA	barrnap:0.9
0edad8573575e76a6d77668ce74872cd	2.7e-28	6e-58	NA	NA	barrnap:0.9
0ee35ac58b1ef1bfa4d8652d478bd777	1.3e-33	9.3e-53	NA	NA	barrnap:0.9
0ef18a01ead4d72d39367af2abcb9977	5.8e-37	1.1e-48	NA	NA	barrnap:0.9
0ef3bc378420fc4fbed7078cf723b368	1.6e-36	1.3e-59	NA	NA	barrnap:0.9
0ef5f6ad525bc7ec54246326d50417bf	3e-32	1.6e-59	NA	NA	barrnap:0.9
0ef898cef480979046bcddcf69b7b352	1.2e-27	8.8e-45	NA	NA	barrnap:0.9
0f0890f77102dddcf3b77727a5a593cc	1.2e-23	4.7e-52	NA	NA	barrnap:0.9
0f16a8ff9a0e853ba250a6e931e448e0	4.7e-29	6.5e-51	NA	NA	barrnap:0.9
0f16bb5df23c235cf3cf2ec8e2185e58	2.8e-32	1.5e-57	NA	NA	barrnap:0.9
0f1a9f2898fd5e2ba0963d41f14e6732	1.6e-32	3.4e-58	NA	NA	barrnap:0.9
0f1c7841c34230b7f1b4bbf80e320387	1.2e-34	3e-55	NA	NA	barrnap:0.9
0f32f2a019ded6adbe61c739ef502995	1.2e-26	1.1e-59	NA	NA	barrnap:0.9
0f3cd62262eb1e2d7edb076a681e8424	2e-32	6.2e-54	NA	NA	barrnap:0.9
0f3fc9f176d3a427ec241f1298a5ce4e	1.5e-33	6.4e-50	NA	NA	barrnap:0.9
0f48e266d2ac17a82d1da504dd042592	9.7e-35	1.8e-61	NA	NA	barrnap:0.9
0f4d1c224af75b4226c5665c300b3d6e	1.9e-34	1.7e-53	NA	NA	barrnap:0.9
0f53e5400f6c2223b68685e57455a83e	4.1e-30	2.8e-54	NA	NA	barrnap:0.9
0f5c11cb20f1689ba080bddf636581ba	7.9e-30	1.5e-56	NA	NA	barrnap:0.9
0f615c9d2349236a87c760113753ea94	1.2e-30	6e-56	NA	NA	barrnap:0.9
0f6c1380f06062aedd5ef4787f9f8d93	3.6e-32	7.6e-51	NA	NA	barrnap:0.9
0f6e13ab4bd2faab94dbd6ab207f80dd	5.3e-35	3.6e-58	NA	NA	barrnap:0.9
0f6e903a53bcbd7e0c4141709b8efb57	2.7e-30	3.9e-54	NA	NA	barrnap:0.9
0f76d9b662860d5b8207de9e7dca3b86	7.1e-33	8.4e-49	NA	NA	barrnap:0.9
0f7d7f4e04aba2b5b85ec4755568792b	2.5e-34	3.2e-53	NA	NA	barrnap:0.9
0f82219791b957d0639ea22ea240dacb	2.5e-34	6.4e-56	NA	NA	barrnap:0.9
0f836e27d2157b2b2a9c027571faeac0	4.9e-32	7.1e-59	NA	NA	barrnap:0.9
0f8f18156990c8a653d8da41945b567f	4.5e-36	4.5e-58	NA	NA	barrnap:0.9
0fa497c31780b5c2372fc3da2a32e4b1	6.8e-37	3.4e-58	NA	NA	barrnap:0.9
0fbfbfafecfbc944f5856b5652022556	9.8e-31	1.4e-51	NA	NA	barrnap:0.9
0fcc2bf84d66e05680764160a8838efb	1e-32	2.4e-58	NA	NA	barrnap:0.9
0fcd720ef994ae04a39489d99b5da89a	1.8e-30	1.8e-57	NA	NA	barrnap:0.9
0fd3bc37b386a960f7ff012954e4c1b7	3.5e-32	2.1e-56	NA	NA	barrnap:0.9
0fd4cb29da4355e379031b3fbb0461aa	1.1e-24	6.2e-46	NA	NA	barrnap:0.9
0fd7136a347f93319917936ab5a9d19e	5.6e-33	2.7e-51	NA	NA	barrnap:0.9
0fda3d496ba05e945369730965913a8f	2.2e-27	1.2e-47	NA	NA	barrnap:0.9
0fdc9efe415c7eb18c905cc775b0112e	6e-33	1e-55	NA	NA	barrnap:0.9
0fe77bf2f1848e054595fc54c41bc89b	4.4e-28	8.9e-52	NA	NA	barrnap:0.9
10074d54401143158fbf7885cb46c0aa	1.1e-32	5.4e-52	NA	NA	barrnap:0.9
100a8c1a47201f2c34f9338d8dd09197	8.8e-34	9.4e-55	NA	NA	barrnap:0.9
100ee32a7a1f0221972ef6eab4ff9a26	2.5e-34	2.3e-53	NA	NA	barrnap:0.9
10111a1d2798ba530e21b11818ece798	1.1e-35	6e-58	NA	NA	barrnap:0.9
101692512f525914a8a90bef48648744	1.8e-30	3.2e-55	NA	NA	barrnap:0.9
10170097fae68460a75ec2ba39806c24	4.3e-32	2.8e-59	NA	NA	barrnap:0.9
1019aff8cf6aed1344b190d63cb95e3a	8.7e-32	5e-57	NA	NA	barrnap:0.9
101ba2208d2ea8f3f5ce40c1c5ba0089	8.4e-34	1.2e-57	NA	NA	barrnap:0.9
101bde0e487175f4fe3b6b4e196581c0	2e-33	3.3e-52	NA	NA	barrnap:0.9
101cf3c03fe20b79a9fd606b5630a95a	6.1e-26	4.7e-55	NA	NA	barrnap:0.9
101ed7e367cfa25882319441977693a6	9.7e-28	1e-48	NA	NA	barrnap:0.9
10334c1a5e5cb6b13c7608924848dd1f	1.6e-28	1.3e-52	NA	NA	barrnap:0.9
103840023101f5d41402770dd9e39103	2.7e-33	1.9e-58	NA	NA	barrnap:0.9
104f977bc0f924d89ab3155fdffa5c8f	1.4e-34	6.9e-54	NA	NA	barrnap:0.9
10507cd1a11ea73a2e592a7a70ed200f	2.9e-31	4.5e-52	NA	NA	barrnap:0.9
10607b11737b12be061ddd5288e2ba20	3.1e-33	5.1e-59	NA	NA	barrnap:0.9
1060af345692ddcc136c015de5e438f9	1.3e-26	3.1e-52	NA	NA	barrnap:0.9
1064bf77674a1ced5a2ef5e7770499e6	2.7e-29	5.2e-51	NA	NA	barrnap:0.9
1070b14184460654df21adc35df6f25a	6.7e-32	1.3e-55	NA	NA	barrnap:0.9
107dac42a34335c53f0a9eeea8f24404	8.5e-37	7.2e-59	NA	NA	barrnap:0.9
10a7a6d42b643d3e12a375856e6517f6	9e-33	2.8e-58	NA	NA	barrnap:0.9
10ae031ca5f4383d84e2de265f85743b	6.4e-27	2.8e-56	NA	NA	barrnap:0.9
10b546fe381d867a4d22cb735c9fa926	2.8e-28	6.1e-53	NA	NA	barrnap:0.9
10b6343ed60e7f2a6613496526057e68	1.5e-27	1.2e-47	NA	NA	barrnap:0.9
10b8c0cfe109636d5d6ed83d9d7a5253	2.5e-26	7.5e-50	NA	NA	barrnap:0.9
10d19c3c1caded02d532a2b2ebdfc539	6.2e-30	2.6e-53	NA	NA	barrnap:0.9
10d3d89cad842f6c9f300b2f65fbf99f	2.4e-33	4.3e-61	NA	NA	barrnap:0.9
10e08048eb30050ce98c3dc05fe45775	4.7e-28	1.3e-47	NA	NA	barrnap:0.9
10e0a4b4f1e0d0889ddf3451ca2d88c7	6.6e-36	1.7e-62	NA	NA	barrnap:0.9
10e38a0a5e6c3f28445d3760a9e97c39	5.4e-32	7.6e-57	NA	NA	barrnap:0.9
10e5812f0b9fd7cf47bec2bc1c57d96b	1.8e-35	1.4e-48	NA	NA	barrnap:0.9
10fa2f83bcab913fabde7b56dedfaf3d	2.3e-31	9.6e-47	NA	NA	barrnap:0.9
10fc0355b838a482d07ad2936d9f162f	3e-35	3e-50	NA	NA	barrnap:0.9
10fd3a5e9019e1e23f2268139b6d7ab6	8e-36	1.7e-59	NA	NA	barrnap:0.9
1104c65735566250d88c9da35bab6836	1.3e-22	4e-50	NA	NA	barrnap:0.9
11072cbf72ba5a85c5955c15fd59048f	7.3e-32	5e-53	NA	NA	barrnap:0.9
11073f0b574edc8cbae0e300a38093ee	4.3e-33	4.5e-53	NA	NA	barrnap:0.9
1113b9d588e533a6f2a1af24c077bf2a	1.2e-25	4.1e-51	NA	NA	barrnap:0.9
111f539b4c4eccd6c4ae946ee766ec21	2.8e-33	5.3e-53	NA	NA	barrnap:0.9
1136efc51135d1e5bf57ff827276b052	1.3e-33	9.6e-52	NA	NA	barrnap:0.9
113c0562265cacddaecd5aa89686ec7f	1.1e-30	1e-57	NA	NA	barrnap:0.9
113fccccb6cdd9d0e73f4eb0b067fead	3e-29	1.8e-57	NA	NA	barrnap:0.9
11464c5c91e1d7ef25fd787456444259	6.4e-35	7.1e-51	NA	NA	barrnap:0.9
11478d4670f2d6831533f7a1a2306f14	1.5e-31	5.5e-52	NA	NA	barrnap:0.9
1147ac60118de3c5432d53db1c0089c9	8.8e-36	5.5e-60	NA	NA	barrnap:0.9
1154ebd5af02c952a7d67ab2ddcd0810	9.7e-33	2.2e-52	NA	NA	barrnap:0.9
115f922f839d7eb62702c8839cc2dc73	4e-32	1.1e-56	NA	NA	barrnap:0.9
11688ee5ff08b134d1135a0179249c4c	1.1e-33	5.3e-50	NA	NA	barrnap:0.9
119117663534aa9bcc4d14444ec20ef2	4.2e-31	6e-51	NA	NA	barrnap:0.9
11939cff93f47f884efbe3467c16478b	2.5e-30	1.1e-48	NA	NA	barrnap:0.9
11a55cae6c1f47c4b31fb88ca76c20f9	1.6e-37	9.1e-61	NA	NA	barrnap:0.9
11a9828d83c826e16756480cc14caae6	7e-31	1.2e-47	NA	NA	barrnap:0.9
11b1c1d5e2a3e408276561e6e3a21618	8.4e-31	4e-53	NA	NA	barrnap:0.9
11b6692e56f57fb8eab2f0451b3a60ec	8.3e-33	6.2e-58	NA	NA	barrnap:0.9
11bd8aa745be7f1f5407908fc7e809e6	1e-29	1.4e-57	NA	NA	barrnap:0.9
11c5c96f89e4a409cd98b364c078068a	6.5e-35	3.4e-58	NA	NA	barrnap:0.9
11ce5b8080336e5050c1ab81a83a6b3f	9e-29	4.4e-47	NA	NA	barrnap:0.9
11dd553c2e2d521c3e2ffdfeb18745fd	2.4e-30	1.7e-53	NA	NA	barrnap:0.9
11e5fb76309026fca583f213055b5dd5	1.3e-23	9.5e-39	NA	9.6e-22	barrnap:0.9
11f47cd5aa8a4b23bb7d5830038b7d66	2.2e-28	1.2e-56	NA	NA	barrnap:0.9
11f48bd6a468904e4092c7ae9271d592	3.7e-34	4.7e-51	NA	NA	barrnap:0.9
11f61f0b2dc0a183cbff75e7107ca759	8.9e-30	1.6e-47	NA	NA	barrnap:0.9
11fc912f9da92c1ffc32508f8a1db5f1	3.1e-37	2.9e-59	NA	NA	barrnap:0.9
120213fe8afc441e3dc2c45cd90e9dbb	1.1e-27	8.3e-48	NA	NA	barrnap:0.9
120405526039dd494e8e42756c15db65	4.8e-25	4.8e-46	NA	NA	barrnap:0.9
12068b768f688fa04e4d71399753e114	3e-32	4.3e-56	NA	NA	barrnap:0.9
1208fe206df00ef4886c49188bde2e0e	1.6e-28	2.3e-56	NA	NA	barrnap:0.9
1209ce3e550d66f5c8d46f57962f2760	4.3e-30	1.5e-45	NA	NA	barrnap:0.9
1215daa98e0caf2c8fde0bf86daa3fe5	2.2e-33	2.3e-53	NA	NA	barrnap:0.9
121a1f697b945837d4c66b0301dd8d19	1.1e-33	4.1e-52	NA	NA	barrnap:0.9
121f620ff2699d2863677493dc16d43e	2.2e-33	2.5e-53	NA	NA	barrnap:0.9
